0,0.8990695447018582
1,0.982839043137274
2,0.9152964264950617
3,0.8395295545872993
4,0.9375322895669971
5,0.9057664316288462
6,0.9566792112962418
7,0.8962935831662155
8,0.9767552701030899
9,0.8547994047699099
10,0.9623624855748795
11,0.7961675170702079
12,0.8554949933016432
13,0.8387512409657322
14,0.9340617721875729
15,0.8697873637097042
16,0.8606097331887227
17,0.7877676661018858
18,0.9144098363885228
19,0.9387999853029323
20,0.8848841813048305
21,0.6345106762746692
22,0.9059180728243447
23,0.7565872651819477
24,0.9391103753260438
25,0.9524170136172386
26,0.9270891888782908
27,0.786302579452601
28,0.9423520460755319
29,0.7396223722737651
30,0.9382131766394765
31,0.9330372792757382
32,0.9071835800368254
33,0.9552807540108157
34,0.9893160847296324
35,0.8868264328092844
36,0.9816934583264201
37,0.8745229343467043
38,0.8473858204259416
39,0.8202418491323235
40,0.896437563794303
41,0.8702883045791586
42,0.978658196217389
43,0.9661825717789498
44,0.965923529999731
45,0.7770936157351379
46,0.5304876133193385
47,0.6312965166188116
48,0.611287095347596
49,0.5800851542539334
50,0.885462389388301
51,0.8179934308147637
52,0.8795534593225439
53,0.8135506050126151
54,0.7656467511987557
55,0.9681385627240756
56,0.9204405820296137
57,0.9498291642575598
58,0.5990959572092329
59,0.9599218048984823
60,0.9547535584672026
61,0.9706733247407136
62,0.8952324475950927
63,0.8507933271846317
64,0.8519691796578651
65,0.9738847400730536
66,0.7475919254878503
67,0.7827235626392696
68,0.8229146919946019
69,0.8647285628628375
70,0.933483264838079
71,0.7020733214764803
72,0.7905661469445262
73,0.8619418047240485
74,0.961770176118
75,0.8314163716776922
76,0.9199723262471066
77,0.9670381640816957
78,0.8522409036555016
79,0.7290289422990421
80,0.6093615515552631
81,0.8676797347600659
82,0.9027958470441455
83,0.5676916148512096
84,0.8760647959655021
85,0.8333915978373717
86,0.9397076126161059
87,0.9436941359139952
88,0.9101702788054064
89,0.778623297854595
90,0.8673614147664956
91,0.8411061491102526
92,0.6105771526954314
93,0.5504283141153418
94,0.8701616648884654
95,0.9583688958220696
96,0.6619562820382401
97,0.6697919078820114
98,0.9646685520937581
99,0.9828217304054041
100,0.7856723365652335
101,0.9842189244819416
102,0.8244639456597943
103,0.7339159355682802
104,0.8628035740253813
